Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-0,3857421875;762,314627075341;-1,0357666015625E-06;-0,384857177734375;5;3080;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,38818359375;762,558768074724;-1,02935791015625E-06;-0,3873291015625;5;3081;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,390625;762,802909074108;-1,02264404296875E-06;-0,389739990234375;5;3082;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,39306640625;763,047050073491;-1,0150146484375E-06;-0,392181396484375;5;3083;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3955078125;763,291191072875;-1,00738525390625E-06;-0,39459228515625;5;3084;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,39794921875;763,535332072259;-9,99755859375E-07;-0,39703369140625;5;3085;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,400390625;763,779473071642;-9,918212890625E-07;-0,39947509765625;5;3086;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,40283203125;764,023614071026;-9,832763671875E-07;-0,40185546875;5;3087;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4052734375;764,267755070409;-9,7503662109375E-07;-0,404327392578125;5;3088;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,40771484375;764,511896069793;-9,66796875E-07;-0,406829833984375;5;3089;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41015625;764,756037069177;-9,5794677734375E-07;-0,409210205078125;5;3090;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41259765625;765,00017806856;-9,4940185546875E-07;-0,41162109375;5;3091;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4150390625;765,244319067944;-9,405517578125E-07;-0,41412353515625;5;3092;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41748046875;765,488460067327;-9,3170166015625E-07;-0,41656494140625;5;3093;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,419921875;765,732601066711;-9,2254638671875E-07;-0,4189453125;5;3094;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,42236328125;765,976742066095;-9,1400146484375E-07;-0,421417236328125;5;3095;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4248046875;766,220883065478;-9,0484619140625E-07;-0,423858642578125;5;3096;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,42724609375;766,465024064862;-8,9569091796875E-07;-0,426300048828125;5;3097;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4296875;766,709165064245;-8,868408203125E-07;-0,42864990234375;5;3098;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,43212890625;766,953306063629;-8,7799072265625E-07;-0,431182861328125;5;3099;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4345703125;767,197447063013;-8,69140625E-07;-0,43365478515625;5;3100;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,43701171875;767,441588062396;-8,6029052734375E-07;-0,43603515625;5;3101;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,439453125;767,68572906178;-8,514404296875E-07;-0,438507080078125;5;3102;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44189453125;767,929870061163;-8,428955078125E-07;-0,440948486328125;5;3103;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4443359375;768,174011060547;-8,343505859375E-07;-0,443328857421875;5;3104;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44677734375;768,418152059931;-8,2550048828125E-07;-0,445770263671875;5;3105;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44921875;768,662293059314;-8,172607421875E-07;-0,44830322265625;5;3106;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,45166015625;768,906434058698;-8,087158203125E-07;-0,45062255859375;5;3107;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4541015625;769,150575058081;-8,0078125E-07;-0,453094482421875;5;3108;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,45654296875;769,394716057465;-7,928466796875E-07;-0,45556640625;5;3109;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,458984375;769,638857056849;-7,8460693359375E-07;-0,4580078125;5;3110;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46142578125;769,882998056232;-7,7667236328125E-07;-0,460418701171875;5;3111;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4638671875;770,127139055616;-7,6904296875E-07;-0,46282958984375;5;3112;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46630859375;770,371280054999;-7,6171875E-07;-0,46533203125;5;3113;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46875;770,615421054383;-7,537841796875E-07;-0,4677734375;5;3114;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,47119140625;770,859562053767;-7,470703125E-07;-0,47015380859375;5;3115;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4736328125;771,10370305315;-7,3974609375E-07;-0,47265625;5;3116;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,47607421875;771,347844052534;-7,32421875E-07;-0,475128173828125;5;3117;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,478515625;771,591985051918;-7,2540283203125E-07;-0,4775390625;5;3118;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48095703125;771,836126051301;-7,18994140625E-07;-0,47991943359375;5;3119;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4833984375;772,080267050685;-7,122802734375E-07;-0,482391357421875;5;3120;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48583984375;772,324408050068;-7,0587158203125E-07;-0,484771728515625;5;3121;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48828125;772,568549049452;-6,99462890625E-07;-0,487274169921875;5;3122;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,49072265625;772,812690048836;-6,93359375E-07;-0,489715576171875;5;3123;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4931640625;773,056831048219;-6,87255859375E-07;-0,492095947265625;5;3124;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,49560546875;773,300972047603;-6,8145751953125E-07;-0,49456787109375;5;3125;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,498046875;773,545113046986;-6,7535400390625E-07;-0,497039794921875;5;3126;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,50048828125;773,78925404637;-6,695556640625E-07;-0,499420166015625;5;3127;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,498046875;774,033395045754;-6,3934326171875E-07;-0,49700927734375;5;3128;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,49560546875;774,277536045137;-6,1767578125E-07;-0,4945068359375;5;3129;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4931640625;774,521677044521;-5,99365234375E-07;-0,4920654296875;5;3130;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,49072265625;774,765818043904;-5,8380126953125E-07;-0,48968505859375;5;3131;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48828125;775,009959043288;-5,694580078125E-07;-0,487274169921875;5;3132;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48583984375;775,254100042672;-5,5633544921875E-07;-0,484832763671875;5;3133;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4833984375;775,498241042055;-5,4412841796875E-07;-0,482391357421875;5;3134;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,48095703125;775,742382041439;-5,3253173828125E-07;-0,47991943359375;5;3135;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,478515625;775,986523040822;-5,2154541015625E-07;-0,477508544921875;5;3136;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,47607421875;776,230664040206;-5,11474609375E-07;-0,475128173828125;5;3137;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4736328125;776,47480503959;-5,010986328125E-07;-0,47265625;5;3138;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,47119140625;776,718946038973;-4,913330078125E-07;-0,470184326171875;5;3139;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46875;776,963087038357;-4,8248291015625E-07;-0,4677734375;5;3140;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46630859375;777,20722803774;-4,7332763671875E-07;-0,465362548828125;5;3141;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4638671875;777,451369037124;-4,6417236328125E-07;-0,46295166015625;5;3142;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,46142578125;777,695510036508;-4,5562744140625E-07;-0,460479736328125;5;3143;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,458984375;777,939651035891;-4,473876953125E-07;-0,45806884765625;5;3144;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,45654296875;778,183792035275;-4,3914794921875E-07;-0,455596923828125;5;3145;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4541015625;778,427933034658;-4,3121337890625E-07;-0,45318603515625;5;3146;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,45166015625;778,672074034042;-4,23248291015625E-07;-0,450775146484375;5;3147;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44921875;778,916215033426;-4,156494140625E-07;-0,44830322265625;5;3148;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44677734375;779,160356032809;-4,07745361328125E-07;-0,445892333984375;5;3149;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4443359375;779,404497032193;-4,00390625E-07;-0,443450927734375;5;3150;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,44189453125;779,648638031576;-3,9337158203125E-07;-0,440948486328125;5;3151;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,439453125;779,89277903096;-3,8580322265625E-07;-0,438568115234375;5;3152;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,43701171875;780,136920030344;-3,78570556640625E-07;-0,436126708984375;5;3153;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4345703125;780,381061029727;-3,7152099609375E-07;-0,4337158203125;5;3154;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,43212890625;780,625202029111;-3,643798828125E-07;-0,431304931640625;5;3155;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4296875;780,869343028494;-3,5736083984375E-07;-0,428802490234375;5;3156;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,42724609375;781,113484027878;-3,505859375E-07;-0,426422119140625;5;3157;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4248046875;781,357625027262;-3,436279296875E-07;-0,423980712890625;5;3158;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,42236328125;781,601766026645;-3,36761474609375E-07;-0,42144775390625;5;3159;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,419921875;781,845907026029;-3,302001953125E-07;-0,4190673828125;5;3160;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41748046875;782,090048025412;-3,232421875E-07;-0,41668701171875;5;3161;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4150390625;782,334189024796;-3,16558837890625E-07;-0,4141845703125;5;3162;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41259765625;782,57833002418;-3,0987548828125E-07;-0,4117431640625;5;3163;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,41015625;782,822471023563;-3,03192138671875E-07;-0,409332275390625;5;3164;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,40771484375;783,066612022947;-2,96478271484375E-07;-0,40692138671875;5;3165;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,4052734375;783,31075302233;-2,900390625E-07;-0,404510498046875;5;3166;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,40283203125;783,554894021714;-2,83416748046875E-07;-0,402008056640625;5;3167;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,400390625;783,799035021098;-2,7691650390625E-07;-0,39959716796875;5;3168;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,39794921875;784,043176020481;-2,703857421875E-07;-0,397186279296875;5;3169;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3955078125;784,287317019865;-2,6397705078125E-07;-0,3946533203125;5;3170;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,39306640625;784,531458019248;-2,57354736328125E-07;-0,392303466796875;5;3171;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,390625;784,775599018632;-2,5091552734375E-07;-0,38983154296875;5;3172;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,38818359375;785,019740018016;-2,4444580078125E-07;-0,387451171875;5;3173;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3857421875;785,263881017399;-2,3785400390625E-07;-0,38494873046875;5;3174;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,38330078125;785,508022016783;-2,31536865234375E-07;-0,382537841796875;5;3175;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,380859375;785,752163016166;-2,2509765625E-07;-0,380126953125;5;3176;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37841796875;785,99630401555;-2,1856689453125E-07;-0,377655029296875;5;3177;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3759765625;786,240445014934;-2,12158203125E-07;-0,375152587890625;5;3178;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37353515625;786,484586014317;-2,056884765625E-07;-0,372772216796875;5;3179;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37109375;786,728727013701;-1,9921875E-07;-0,370361328125;5;3180;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,36865234375;786,972868013085;-1,9268798828125E-07;-0,367889404296875;5;3181;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3662109375;787,217009012468;-1,8609619140625E-07;-0,365447998046875;5;3182;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,36376953125;787,461150011852;-1,79656982421875E-07;-0,363037109375;5;3183;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,361328125;787,705291011235;-1,73004150390625E-07;-0,360595703125;5;3184;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,35888671875;787,949432010619;-1,663818359375E-07;-0,35821533203125;5;3185;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3564453125;788,193573010003;-1,59637451171875E-07;-0,355743408203125;5;3186;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,35400390625;788,437714009386;-1,53167724609375E-07;-0,35333251953125;5;3187;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3515625;788,68185500877;-1,463623046875E-07;-0,350830078125;5;3188;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,34912109375;788,925996008153;-1,39434814453125E-07;-0,348388671875;5;3189;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3466796875;789,170137007537;-1,32537841796875E-07;-0,346038818359375;5;3190;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,34423828125;789,414278006921;-1,2567138671875E-07;-0,343536376953125;5;3191;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,341796875;789,658419006304;-1,1865234375E-07;-0,34112548828125;5;3192;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33935546875;789,902560005688;-1,11480712890625E-07;-0,338623046875;5;3193;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3369140625;790,146701005071;-1,04156494140625E-07;-0,33624267578125;5;3194;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33447265625;790,390842004455;-9,674072265625E-08;-0,333770751953125;5;3195;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33203125;790,634983003839;-8,92333984375E-08;-0,331451416015625;5;3196;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,32958984375;790,879124003222;-8,1451416015625E-08;-0,328887939453125;5;3197;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3271484375;791,123265002606;-7,3699951171875E-08;-0,32647705078125;5;3198;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,32470703125;791,367406001989;-6,573486328125E-08;-0,324066162109375;5;3199;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,322265625;791,611547001373;-5,8013916015625E-08;-0,321624755859375;5;3200;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,31982421875;791,855688000757;-4,974365234375E-08;-0,31927490234375;5;3201;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,3173828125;792,09982900014;-4,083251953125E-08;-0,31671142578125;5;3202;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,31494140625;792,343969999524;-3,1890869140625E-08;-0,314300537109375;5;3203;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,3125;792,588110998907;-2,294921875E-08;-0,3118896484375;5;3204;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,31005859375;792,832251998291;-1,390380859375E-08;-0,3094482421875;5;3205;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,3076171875;793,076392997675;-4,5013427734375E-09;-0,3070068359375;5;3206;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,30517578125;793,320533997058;5,108642578125E-09;-0,3045654296875;5;3207;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,302734375;793,564674996442;1,500244140625E-08;-0,302154541015625;5;3208;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,30029296875;793,808815995825;2,4932861328125E-08;-0,29974365234375;5;3209;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2978515625;794,052956995209;3,485107421875E-08;-0,297271728515625;5;3210;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,29541015625;794,297097994593;4,5684814453125E-08;-0,294891357421875;5;3211;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,29296875;794,541238993976;5,6243896484375E-08;-0,292510986328125;5;3212;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,29052734375;794,78537999336;6,6650390625E-08;-0,29010009765625;5;3213;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2880859375;795,029520992743;7,7392578125E-08;-0,287689208984375;5;3214;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,28564453125;795,273661992127;8,8287353515625E-08;-0,285247802734375;5;3215;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,283203125;795,517802991511;9,8907470703125E-08;-0,2828369140625;5;3216;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,28076171875;795,761943990894;1,09619140625E-07;-0,28045654296875;5;3217;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2783203125;796,006084990278;1,202392578125E-07;-0,2779541015625;5;3218;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,27587890625;796,250225989661;1,3104248046875E-07;-0,2755126953125;5;3219;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2734375;796,494366989045;1,41448974609375E-07;-0,273193359375;5;3220;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,27099609375;796,738507988429;1,5185546875E-07;-0,270721435546875;5;3221;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2685546875;796,982648987812;1,61956787109375E-07;-0,268310546875;5;3222;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,26611328125;797,226789987196;1,71966552734375E-07;-0,265869140625;5;3223;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,263671875;797,470930986579;1,81732177734375E-07;-0,263458251953125;5;3224;0,000269575145095587;-2,94210463762284E-05;100 nA;
